id	icecream_van_id	latitude	longitude	velocity	created_at
439722648	91	51.1725781	4.1329251	1.8899999856948853	2026-04-30 12:51:58
439722666	91	51.1725721	4.1328965	1.4600000381469727	2026-04-30 12:51:59
439722688	91	51.1725721	4.1328769	1.2300000190734863	2026-04-30 12:52:00
439722706	91	51.1725623	4.132859	1.2599999904632568	2026-04-30 12:52:01
439722832	91	51.1725678	4.1329793	1.75	2026-04-30 12:52:08
439722858	91	51.1725156	4.1327969	2.0799999237060547	2026-04-30 12:52:09
439722874	91	51.1725564	4.1329186	1.5199999809265137	2026-04-30 12:52:10
439722879	91	51.1725103	4.132774	1.2300000190734863	2026-04-30 12:52:10
439722900	91	51.172507	4.1327553	1.4299999475479126	2026-04-30 12:52:11
439722916	91	51.1725454	4.1328701	1.440000057220459	2026-04-30 12:52:12
439722922	91	51.1725071	4.132739	1	2026-04-30 12:52:12
439723045	91	51.1725193	4.1327158	1.1799999475479126	2026-04-30 12:52:18
439723118	91	51.1725926	4.1326701	3.7300000190734863	2026-04-30 12:52:22
439723145	91	51.1726281	4.1326408	2.200000047683716	2026-04-30 12:52:23
439723164	91	51.1726473	4.1326252	1.2999999523162842	2026-04-30 12:52:24
439723183	91	51.1726684	4.1326079	2.5199999809265137	2026-04-30 12:52:25
439723210	91	51.1727028	4.1325843	3	2026-04-30 12:52:26
439723229	91	51.1727323	4.1325485	2.9200000762939453	2026-04-30 12:52:27
439723248	91	51.1727427	4.1325341	1.8300000429153442	2026-04-30 12:52:28
439723267	91	51.1727523	4.1325328	1.6699999570846558	2026-04-30 12:52:29
439723290	91	51.1727645	4.1325363	1.649999976158142	2026-04-30 12:52:30
439723308	91	51.1727769	4.1325393	1.5499999523162842	2026-04-30 12:52:31
439723331	91	51.1727912	4.1325387	1.6399999856948853	2026-04-30 12:52:32
439723372	91	51.1728002	4.1325479	1.159999966621399	2026-04-30 12:52:34
439723562	91	51.1727466	4.1323117	3.2100000381469727	2026-04-30 12:52:44
439723599	91	51.1727279	4.1323151	1.0199999809265137	2026-04-30 12:52:46
439723617	91	51.1727002	4.1323035	1.3600000143051147	2026-04-30 12:52:47
439723868	91	51.1726147	4.1325565	1.350000023841858	2026-04-30 12:53:04
439723928	91	51.1725755	4.1325894	1.5800000429153442	2026-04-30 12:53:08
439723941	91	51.1725702	4.1326111	1.350000023841858	2026-04-30 12:53:09
439723953	91	51.1725537	4.1326492	1.9700000286102295	2026-04-30 12:53:10
439723968	91	51.1725353	4.1326816	1.5399999618530273	2026-04-30 12:53:11
439723983	91	51.1725619	4.1326873	2.130000114440918	2026-04-30 12:53:12
439723994	91	51.1725954	4.1326957	2.2899999618530273	2026-04-30 12:53:13
439724008	91	51.1726249	4.1327058	1.75	2026-04-30 12:53:14
439724019	91	51.1726442	4.1327193	1.7100000381469727	2026-04-30 12:53:15
439724035	91	51.1726561	4.1327423	1.8700000047683716	2026-04-30 12:53:16
439724047	91	51.1726611	4.132769	1.7200000286102295	2026-04-30 12:53:17
439724062	91	51.1726617	4.1327983	1.9199999570846558	2026-04-30 12:53:18
439724125	91	51.1726539	4.1327691	1.9600000381469727	2026-04-30 12:53:23
439724134	91	51.1726468	4.132794	1.5700000524520874	2026-04-30 12:53:24
439724298	91	51.1727058	4.1326016	1.3300000429153442	2026-04-30 12:53:39
439724312	91	51.1727262	4.1325771	1.899999976158142	2026-04-30 12:53:40
439724323	91	51.1727468	4.1325541	1.0199999809265137	2026-04-30 12:53:41
439724336	91	51.1727658	4.1325418	1.8600000143051147	2026-04-30 12:53:42
439724754	91	51.1727599	4.1325078	2.4000000953674316	2026-04-30 12:54:13
439724784	91	51.1727479	4.1324146	4.440000057220459	2026-04-30 12:54:15
439724811	91	51.1726777	4.1324638	7.789999961853027	2026-04-30 12:54:17
439724815	91	51.1726968	4.132271	5.150000095367432	2026-04-30 12:54:17
439724842	91	51.172623	4.1322792	6.050000190734863	2026-04-30 12:54:19
439724845	91	51.1726875	4.132117	5.849999904632568	2026-04-30 12:54:19
439724873	91	51.1726994	4.1320928	6.03000020980835	2026-04-30 12:54:21
439724876	91	51.1727109	4.1319599	5.800000190734863	2026-04-30 12:54:21
439724911	91	51.1727537	4.1319038	5.710000038146973	2026-04-30 12:54:23
439724923	91	51.1727574	4.1317363	6.889999866485596	2026-04-30 12:54:24
439724943	91	51.172767	4.1317552	5.710000038146973	2026-04-30 12:54:25
439724949	91	51.1727844	4.131601	6.309999942779541	2026-04-30 12:54:25
439724961	91	51.1727996	4.1314922	6.03000020980835	2026-04-30 12:54:26
439724984	91	51.1727467	4.1316028	5.309999942779541	2026-04-30 12:54:27
439724985	91	51.1728143	4.1314052	6.050000190734863	2026-04-30 12:54:27
439725002	91	51.1728202	4.1313217	5.900000095367432	2026-04-30 12:54:28
439725018	91	51.1727947	4.1314113	5.179999828338623	2026-04-30 12:54:29
439725022	91	51.1728178	4.1312414	5.650000095367432	2026-04-30 12:54:29
439725039	91	51.1727989	4.1311656	5.699999809265137	2026-04-30 12:54:30
439725054	91	51.1727915	4.1312381	5.699999809265137	2026-04-30 12:54:31
439725056	91	51.1727706	4.1310971	6.010000228881836	2026-04-30 12:54:31
439725072	91	51.1727343	4.1310369	6.179999828338623	2026-04-30 12:54:32
439725086	91	51.1727372	4.1311002	5.980000019073486	2026-04-30 12:54:33
439725091	91	51.1726971	4.1309729	6.079999923706055	2026-04-30 12:54:33
439725107	91	51.1726705	4.1309045	6.110000133514404	2026-04-30 12:54:34
439725118	91	51.1726595	4.1309415	7.050000190734863	2026-04-30 12:54:35
439725123	91	51.1726334	4.1308417	6.070000171661377	2026-04-30 12:54:35
439725140	91	51.1726015	4.1307752	6.039999961853027	2026-04-30 12:54:36
439725151	91	51.1725901	4.1308084	5.739999771118164	2026-04-30 12:54:37
439725156	91	51.1725721	4.1307013	5.900000095367432	2026-04-30 12:54:37
439725172	91	51.1725397	4.1306305	5.730000019073486	2026-04-30 12:54:38
439725183	91	51.172557	4.1306548	4.650000095367432	2026-04-30 12:54:39
439725189	91	51.1725139	4.1305632	5.139999866485596	2026-04-30 12:54:39
439725206	91	51.1724923	4.130509	4.03000020980835	2026-04-30 12:54:40
439725220	91	51.1725452	4.1305766	4.03000020980835	2026-04-30 12:54:41
439725222	91	51.1724747	4.1304656	3.740000009536743	2026-04-30 12:54:41
439725240	91	51.1724579	4.1304334	3.0199999809265137	2026-04-30 12:54:42
439725254	91	51.1725018	4.1304777	3.8499999046325684	2026-04-30 12:54:43
439725261	91	51.172436	4.1303985	2.6500000953674316	2026-04-30 12:54:43
439725280	91	51.172413	4.1303777	2.119999885559082	2026-04-30 12:54:44
439725296	91	51.172482	4.1304016	1.7599999904632568	2026-04-30 12:54:45
439725301	91	51.1723866	4.1303624	2.25	2026-04-30 12:54:45
439725409	91	51.1723841	4.1303618	1.659999966621399	2026-04-30 12:54:50
439725432	91	51.1724121	4.1303125	1.9500000476837158	2026-04-30 12:54:51
439725444	91	51.1723606	4.1303656	3.2200000286102295	2026-04-30 12:54:51
439725456	91	51.1723319	4.130387	4.449999809265137	2026-04-30 12:54:52
439725476	91	51.1723739	4.1303028	2.4800000190734863	2026-04-30 12:54:53
439725487	91	51.1723059	4.1304072	3.450000047683716	2026-04-30 12:54:53
439725497	91	51.172275	4.1304448	4.71999979019165	2026-04-30 12:54:54
439725519	91	51.1723047	4.1303432	4.510000228881836	2026-04-30 12:54:55
439725530	91	51.1722351	4.1304967	5.519999980926514	2026-04-30 12:54:55
439725534	91	51.1721966	4.1305454	6.019999980926514	2026-04-30 12:54:56
439725559	91	51.1722133	4.1305095	6.199999809265137	2026-04-30 12:54:57
439725561	91	51.1721548	4.1306128	7.03000020980835	2026-04-30 12:54:57
439725581	91	51.1721099	4.130673	7.5	2026-04-30 12:54:58
439725599	91	51.1721475	4.130629	7.059999942779541	2026-04-30 12:54:59
439725604	91	51.1720692	4.1307457	7.360000133514404	2026-04-30 12:54:59
439725618	91	51.1720221	4.1308214	7.559999942779541	2026-04-30 12:55:00
439725636	91	51.172043	4.13077	7.909999847412109	2026-04-30 12:55:01
439725643	91	51.1719798	4.1309108	7.71999979019165	2026-04-30 12:55:01
439725660	91	51.1719383	4.1310077	8.329999923706055	2026-04-30 12:55:02
439725685	91	51.1719654	4.1309553	8.5600004196167	2026-04-30 12:55:03
439725687	91	51.1718977	4.1311098	8.609999656677246	2026-04-30 12:55:03
439725707	91	51.1718616	4.1312166	8.579999923706055	2026-04-30 12:55:04
439725728	91	51.171841	4.1311149	8.670000076293945	2026-04-30 12:55:05
439725731	91	51.1718271	4.1313372	9.270000457763672	2026-04-30 12:55:05
439725753	91	51.1717937	4.1314643	9.350000381469727	2026-04-30 12:55:06
439725776	91	51.1717492	4.1315866	9.180000305175781	2026-04-30 12:55:07
439725777	91	51.1718053	4.1313809	9.180000305175781	2026-04-30 12:55:07
439725798	91	51.1717097	4.1317021	9.199999809265137	2026-04-30 12:55:08
439725817	91	51.1717382	4.1316227	9.270000457763672	2026-04-30 12:55:09
439725823	91	51.1716723	4.131825	9.369999885559082	2026-04-30 12:55:09
439725845	91	51.1716395	4.1319448	9.069999694824219	2026-04-30 12:55:10
439725866	91	51.1716806	4.1318945	9.210000038146973	2026-04-30 12:55:11
439725867	91	51.1716134	4.1320612	8.65999984741211	2026-04-30 12:55:11
439725888	91	51.1715783	4.1321857	9.520000457763672	2026-04-30 12:55:12
439725904	91	51.1716151	4.1321546	9.600000381469727	2026-04-30 12:55:13
439725910	91	51.171546	4.1323072	9.029999732971191	2026-04-30 12:55:13
439725932	91	51.1715155	4.1324266	8.869999885559082	2026-04-30 12:55:14
439725953	91	51.1715201	4.132404	9.350000381469727	2026-04-30 12:55:15
439725954	91	51.1714916	4.1325476	8.699999809265137	2026-04-30 12:55:15
439725976	91	51.1714654	4.1326745	9.0600004196167	2026-04-30 12:55:16
439725992	91	51.1714704	4.1326373	8.949999809265137	2026-04-30 12:55:17
439725998	91	51.1714317	4.1327921	9.300000190734863	2026-04-30 12:55:17
439726021	91	51.1714005	4.1329207	9.850000381469727	2026-04-30 12:55:18
439726041	91	51.1714081	4.1328754	8.869999885559082	2026-04-30 12:55:19
439726042	91	51.1713678	4.1330536	9.829999923706055	2026-04-30 12:55:19
439726059	91	51.171324	4.1331832	9.489999771118164	2026-04-30 12:55:20
439726073	91	51.1713398	4.1331282	8.819999694824219	2026-04-30 12:55:21
439726076	91	51.1712941	4.1332928	8.15999984741211	2026-04-30 12:55:21
439726099	91	51.1712699	4.1333871	6.329999923706055	2026-04-30 12:55:22
439726112	91	51.1712915	4.1333266	7.559999942779541	2026-04-30 12:55:23
439726118	91	51.1712461	4.1334598	4.420000076293945	2026-04-30 12:55:23
439726137	91	51.1712272	4.1335243	4.760000228881836	2026-04-30 12:55:24
439726153	91	51.1712562	4.1333702	3.8399999141693115	2026-04-30 12:55:25
439726159	91	51.1711798	4.1335215	5.210000038146973	2026-04-30 12:55:25
439726179	91	51.1711393	4.1335187	5.079999923706055	2026-04-30 12:55:26
439726198	91	51.1712108	4.1334088	2.700000047683716	2026-04-30 12:55:27
439726199	91	51.171101	4.1334673	6.079999923706055	2026-04-30 12:55:27
439726216	91	51.1710498	4.1334337	6.860000133514404	2026-04-30 12:55:28
439726227	91	51.1711423	4.1333677	3.259999990463257	2026-04-30 12:55:29
439726233	91	51.1709952	4.1333699	7.289999961853027	2026-04-30 12:55:29
439726251	91	51.1709451	4.1333037	7.070000171661377	2026-04-30 12:55:30
439726269	91	51.1708673	4.1332657	8.789999961853027	2026-04-30 12:55:31
439726270	91	51.171006	4.1332744	6.21999979019165	2026-04-30 12:55:31
439726289	91	51.1707932	4.1332006	9.739999771118164	2026-04-30 12:55:32
439726308	91	51.1708616	4.1331906	8.350000381469727	2026-04-30 12:55:33
439726309	91	51.1707182	4.1331457	9.199999809265137	2026-04-30 12:55:33
439726329	91	51.1706392	4.1330894	9.729999542236328	2026-04-30 12:55:34
439726347	91	51.1705634	4.13303	9.65999984741211	2026-04-30 12:55:35
439726348	91	51.1706776	4.1330573	10.1899995803833	2026-04-30 12:55:35
439726367	91	51.1704742	4.1329876	9.989999771118164	2026-04-30 12:55:36
439726384	91	51.1705233	4.1329537	9.989999771118164	2026-04-30 12:55:37
439726385	91	51.1703909	4.1329386	10.579999923706055	2026-04-30 12:55:37
439726404	91	51.1702994	4.1328925	10.510000228881836	2026-04-30 12:55:38
439726421	91	51.1703468	4.1328303	10.430000305175781	2026-04-30 12:55:39
439726422	91	51.1702121	4.1328428	10.609999656677246	2026-04-30 12:55:39
439726442	91	51.170111	4.1327844	12.140000343322754	2026-04-30 12:55:40
439726460	91	51.1701807	4.1327176	9.930000305175781	2026-04-30 12:55:41
439726461	91	51.170029	4.1327193	10.520000457763672	2026-04-30 12:55:41
439726481	91	51.1699394	4.1326654	10.920000076293945	2026-04-30 12:55:42
439726499	91	51.1699756	4.1325637	11.319999694824219	2026-04-30 12:55:43
439726500	91	51.1698757	4.1326039	11.380000114440918	2026-04-30 12:55:43
439726522	91	51.1697773	4.132545	11.210000038146973	2026-04-30 12:55:44
439726539	91	51.169787	4.1324298	11.180000305175781	2026-04-30 12:55:45
439726540	91	51.169679	4.1324819	11.279999732971191	2026-04-30 12:55:45
439726560	91	51.1695763	4.1324183	11.9399995803833	2026-04-30 12:55:46
439726577	91	51.169617	4.1323019	10.789999961853027	2026-04-30 12:55:47
439726578	91	51.1694772	4.1323487	12.260000228881836	2026-04-30 12:55:47
439726597	91	51.1693823	4.1322913	11.100000381469727	2026-04-30 12:55:48
439726615	91	51.1694107	4.132159	11.699999809265137	2026-04-30 12:55:49
439726616	91	51.1692872	4.132229	11.029999732971191	2026-04-30 12:55:49
439726636	91	51.1691886	4.1321702	11.3100004196167	2026-04-30 12:55:50
439726649	91	51.1692397	4.132045	10.949999809265137	2026-04-30 12:55:51
439726655	91	51.1690917	4.1321056	11.359999656677246	2026-04-30 12:55:51
439726675	91	51.1690294	4.1319921	10.779999732971191	2026-04-30 12:55:52
439726690	91	51.1690693	4.1318772	10.529999732971191	2026-04-30 12:55:53
439726696	91	51.1689467	4.131909	11.079999923706055	2026-04-30 12:55:53
439726717	91	51.1688679	4.1318321	10.170000076293945	2026-04-30 12:55:54
439726735	91	51.1688662	4.1317064	11.210000038146973	2026-04-30 12:55:55
439726736	91	51.1687975	4.1317598	9.40999984741211	2026-04-30 12:55:55
439726756	91	51.1687283	4.1316963	8.539999961853027	2026-04-30 12:55:56
439726776	91	51.1687456	4.1315732	8.010000228881836	2026-04-30 12:55:57
439726777	91	51.1686678	4.1316508	6.599999904632568	2026-04-30 12:55:57
439726797	91	51.1686265	4.1315943	5.699999809265137	2026-04-30 12:55:58
439726814	91	51.1686496	4.1315389	4.900000095367432	2026-04-30 12:55:59
439726815	91	51.1685976	4.1315634	3	2026-04-30 12:55:59
439726848	91	51.1685458	4.1315272	4.289999961853027	2026-04-30 12:56:01
439726850	91	51.1685802	4.1315327	1.309999942779541	2026-04-30 12:56:01
439726884	91	51.1684872	4.1314088	4.170000076293945	2026-04-30 12:56:03
439726916	91	51.1685313	4.1314416	1.2400000095367432	2026-04-30 12:56:05
439726975	91	51.1684918	4.1314243	1.190000057220459	2026-04-30 12:56:09
439727001	91	51.1684717	4.1313882	1.4500000476837158	2026-04-30 12:56:11
439727006	91	51.1685351	4.1314818	2.5899999141693115	2026-04-30 12:56:11
439727020	91	51.1685083	4.1314593	3.450000047683716	2026-04-30 12:56:12
439727037	91	51.1684503	4.131365	2.2799999713897705	2026-04-30 12:56:13
439727038	91	51.1684732	4.1314429	4.940000057220459	2026-04-30 12:56:13
439727053	91	51.1684337	4.1314525	4.630000114440918	2026-04-30 12:56:14
439727065	91	51.1684012	4.1313807	3.0399999618530273	2026-04-30 12:56:15
439727066	91	51.1683973	4.1314861	4.829999923706055	2026-04-30 12:56:15
439727084	91	51.1683723	4.131545	5.03000020980835	2026-04-30 12:56:16
439727092	91	51.1683739	4.1315167	5.329999923706055	2026-04-30 12:56:17
439727096	91	51.1683387	4.1316048	6.03000020980835	2026-04-30 12:56:17
439727111	91	51.1682925	4.131669	7.25	2026-04-30 12:56:18
439727123	91	51.168289	4.1316524	7.150000095367432	2026-04-30 12:56:19
439727127	91	51.1682439	4.1317565	8.65999984741211	2026-04-30 12:56:19
439727139	91	51.1681922	4.1318329	7.900000095367432	2026-04-30 12:56:20
439727151	91	51.1681899	4.1317941	8.850000381469727	2026-04-30 12:56:21
439727152	91	51.1681295	4.1319192	9.4399995803833	2026-04-30 12:56:21
439727163	91	51.1680613	4.132017	10.869999885559082	2026-04-30 12:56:22
439727173	91	51.1680525	4.1320133	10.430000305175781	2026-04-30 12:56:23
439727175	91	51.1679936	4.1321134	10.789999961853027	2026-04-30 12:56:23
439727189	91	51.1679241	4.132204	10.020000457763672	2026-04-30 12:56:24
439727199	91	51.1679208	4.1321846	9.220000267028809	2026-04-30 12:56:25
439727202	91	51.1678724	4.132283	7.340000152587891	2026-04-30 12:56:25
439727215	91	51.1678325	4.1323496	5.440000057220459	2026-04-30 12:56:26
439727226	91	51.1678688	4.1322635	5.230000019073486	2026-04-30 12:56:27
439727230	91	51.1677953	4.1324095	4.289999961853027	2026-04-30 12:56:27
439727243	91	51.1677723	4.132443	2.630000114440918	2026-04-30 12:56:28
439727254	91	51.1678199	4.1323056	2.680000066757202	2026-04-30 12:56:29
439727266	91	51.1677555	4.1324726	1.7599999904632568	2026-04-30 12:56:30
439727280	91	51.1678057	4.1323065	1.2699999809265137	2026-04-30 12:56:31
439728153	91	51.167711	4.1325659	2.369999885559082	2026-04-30 12:57:44
439728164	91	51.167685	4.1326025	4.440000057220459	2026-04-30 12:57:45
439728182	91	51.1676565	4.1326444	4.46999979019165	2026-04-30 12:57:46
439728185	91	51.1677039	4.1323878	3.8499999046325684	2026-04-30 12:57:47
439728187	91	51.1676253	4.1326628	3.9000000953674316	2026-04-30 12:57:47
439728207	91	51.1675899	4.132656	4.349999904632568	2026-04-30 12:57:48
439728212	91	51.1676514	4.1324182	3.2200000286102295	2026-04-30 12:57:49
439728213	91	51.1675535	4.1326292	4.730000019073486	2026-04-30 12:57:49
439728232	91	51.1675211	4.1325896	4.670000076293945	2026-04-30 12:57:50
439728234	91	51.1676143	4.1323849	2.440000057220459	2026-04-30 12:57:51
439728238	91	51.1675117	4.1324881	5.760000228881836	2026-04-30 12:57:51
439728249	91	51.1674786	4.1323967	7.409999847412109	2026-04-30 12:57:52
439728259	91	51.1675212	4.1322263	5.869999885559082	2026-04-30 12:57:53
439728261	91	51.1674453	4.132285	8.989999771118164	2026-04-30 12:57:53
439728273	91	51.1674048	4.132178	9.029999732971191	2026-04-30 12:57:54
439728287	91	51.1673604	4.1320713	9.789999961853027	2026-04-30 12:57:55
439728290	91	51.1674317	4.1319574	9.170000076293945	2026-04-30 12:57:55
439728306	91	51.1673099	4.1319417	11.34000015258789	2026-04-30 12:57:56
439728323	91	51.1673384	4.1317182	10.9399995803833	2026-04-30 12:57:57
439728326	91	51.1672541	4.1317935	12.4399995803833	2026-04-30 12:57:57
439728338	91	51.1672846	4.1315857	10.970000267028809	2026-04-30 12:57:58
439728342	91	51.1671929	4.1316466	12.720000267028809	2026-04-30 12:57:58
439728359	91	51.1672348	4.1314453	12.510000228881836	2026-04-30 12:57:59
439728360	91	51.1671334	4.1314995	12.579999923706055	2026-04-30 12:57:59
439728372	91	51.1671666	4.1312952	12.979999542236328	2026-04-30 12:58:00
439728378	91	51.1670757	4.1313442	12.90999984741211	2026-04-30 12:58:00
439728389	91	51.1670966	4.1311337	13.40999984741211	2026-04-30 12:58:01
439728394	91	51.1670167	4.1311811	13.3100004196167	2026-04-30 12:58:01
439728406	91	51.1669539	4.1310185	13.140000343322754	2026-04-30 12:58:02
439728418	91	51.1668956	4.1308566	13.229999542236328	2026-04-30 12:58:03
439728428	91	51.1669703	4.1307194	13.210000038146973	2026-04-30 12:58:04
439728434	91	51.1668336	4.1306992	13.350000381469727	2026-04-30 12:58:04
439728443	91	51.1669179	4.1305483	13.25	2026-04-30 12:58:05
439728446	91	51.1668824	4.1304536	13.25	2026-04-30 12:58:05
439728448	91	51.1667723	4.1305333	13.399999618530273	2026-04-30 12:58:05
439728461	91	51.166813	4.1302846	13.3100004196167	2026-04-30 12:58:06
439728462	91	51.1667095	4.130369	13.470000267028809	2026-04-30 12:58:06
439728476	91	51.166756	4.1301403	13.279999732971191	2026-04-30 12:58:07
439728480	91	51.1666449	4.130201	13.6899995803833	2026-04-30 12:58:07
439728496	91	51.1665876	4.1300254	13.739999771118164	2026-04-30 12:58:08
439728511	91	51.1665243	4.1298565	13.890000343322754	2026-04-30 12:58:09
439728521	91	51.1666063	4.1297305	13.140000343322754	2026-04-30 12:58:10
439728527	91	51.1664584	4.1296787	14.199999809265137	2026-04-30 12:58:10
439728538	91	51.1665404	4.1295642	13.600000381469727	2026-04-30 12:58:11
439728542	91	51.1665011	4.1294697	13.609999656677246	2026-04-30 12:58:11
439728545	91	51.1663931	4.1295062	14.100000381469727	2026-04-30 12:58:11
439728558	91	51.1664172	4.1292915	14.579999923706055	2026-04-30 12:58:12
439728564	91	51.1663292	4.1293305	14.270000457763672	2026-04-30 12:58:12
439728576	91	51.166355	4.1290999	14.579999923706055	2026-04-30 12:58:13
439728578	91	51.1662619	4.1291546	14.380000114440918	2026-04-30 12:58:13
439728592	91	51.1661972	4.1289816	14.270000457763672	2026-04-30 12:58:14
439728607	91	51.1661297	4.1288032	14.390000343322754	2026-04-30 12:58:15
439728618	91	51.1661747	4.1286652	15.399999618530273	2026-04-30 12:58:16
439728622	91	51.1660599	4.1286261	14.630000114440918	2026-04-30 12:58:16
439728633	91	51.1661051	4.128471	15.3100004196167	2026-04-30 12:58:17
439728637	91	51.1660624	4.1283631	15.3100004196167	2026-04-30 12:58:17
439728638	91	51.1659959	4.1284492	14.5	2026-04-30 12:58:17
439728650	91	51.1659983	4.1281944	14.470000267028809	2026-04-30 12:58:18
439728652	91	51.1659267	4.1282629	14.890000343322754	2026-04-30 12:58:18
439728666	91	51.1659364	4.128019	14.479999542236328	2026-04-30 12:58:19
439728667	91	51.1658602	4.1280793	14.59000015258789	2026-04-30 12:58:19
439728675	91	51.1657949	4.1279053	14.569999694824219	2026-04-30 12:58:20
439728691	91	51.1657273	4.1277271	14.979999542236328	2026-04-30 12:58:21
439728699	91	51.1657793	4.1275738	14.760000228881836	2026-04-30 12:58:22
439728703	91	51.1656624	4.1275485	14.470000267028809	2026-04-30 12:58:22
439728713	91	51.1657353	4.1273828	15.020000457763672	2026-04-30 12:58:23
439728718	91	51.165596	4.1273658	14.869999885559082	2026-04-30 12:58:23
439728719	91	51.1656963	4.1272741	15.029999732971191	2026-04-30 12:58:23
439728730	91	51.1656243	4.1270952	14.630000114440918	2026-04-30 12:58:24
439728731	91	51.1655274	4.1271929	14.579999923706055	2026-04-30 12:58:24
439728745	91	51.1655478	4.12691	15.039999961853027	2026-04-30 12:58:25
439728748	91	51.1654544	4.1270051	14.880000114440918	2026-04-30 12:58:25
439728762	91	51.1653833	4.1268248	14.84000015258789	2026-04-30 12:58:26
439728778	91	51.165313	4.1266437	14.899999618530273	2026-04-30 12:58:27
439728789	91	51.1653878	4.1264993	14.010000228881836	2026-04-30 12:58:28
439728793	91	51.1652414	4.1264655	14.829999923706055	2026-04-30 12:58:28
439728805	91	51.1653075	4.1263171	15.100000381469727	2026-04-30 12:58:29
439728810	91	51.1651691	4.1262813	15.029999732971191	2026-04-30 12:58:29
439728812	91	51.165267	4.1262092	15.100000381469727	2026-04-30 12:58:29
439728825	91	51.1651964	4.1260358	14.520000457763672	2026-04-30 12:58:30
439728826	91	51.1650975	4.1260995	15.050000190734863	2026-04-30 12:58:30
439728842	91	51.1650681	4.1258512	15.40999984741211	2026-04-30 12:58:31
439728844	91	51.1650276	4.1259197	14.979999542236328	2026-04-30 12:58:31
439728859	91	51.1649561	4.1257382	15.050000190734863	2026-04-30 12:58:32
439728875	91	51.164882	4.1255431	15.25	2026-04-30 12:58:33
439728888	91	51.1648913	4.1253961	15.420000076293945	2026-04-30 12:58:34
439728892	91	51.1648089	4.1253609	15.069999694824219	2026-04-30 12:58:34
439728906	91	51.1648224	4.1252286	15.020000457763672	2026-04-30 12:58:35
439728909	91	51.1647427	4.1251767	14.800000190734863	2026-04-30 12:58:35
439728911	91	51.1647827	4.1251208	15.020000457763672	2026-04-30 12:58:35
439728925	91	51.1647185	4.1249229	14.600000381469727	2026-04-30 12:58:36
439728926	91	51.164676	4.1250008	14.140000343322754	2026-04-30 12:58:36
439728940	91	51.1646612	4.1247537	14.300000190734863	2026-04-30 12:58:37
439728944	91	51.1646107	4.1248271	13.850000381469727	2026-04-30 12:58:37
439728956	91	51.164544	4.1246579	13.729999542236328	2026-04-30 12:58:38
439728973	91	51.1644755	4.1244897	13.470000267028809	2026-04-30 12:58:39
439728985	91	51.1645111	4.1243635	13.869999885559082	2026-04-30 12:58:40
439728988	91	51.1644102	4.1243238	13.260000228881836	2026-04-30 12:58:40
439729002	91	51.1644542	4.124194	13.619999885559082	2026-04-30 12:58:41
439729005	91	51.1644162	4.124098	13.619999885559082	2026-04-30 12:58:41
439729007	91	51.1643509	4.1241511	13.0600004196167	2026-04-30 12:58:41
439729029	91	51.1643613	4.1239416	13.140000343322754	2026-04-30 12:58:42
439729030	91	51.1642874	4.1239868	13.289999961853027	2026-04-30 12:58:42
439729048	91	51.1643026	4.1237604	13.739999771118164	2026-04-30 12:58:43
439729049	91	51.1642225	4.1238235	13.729999542236328	2026-04-30 12:58:43
439729065	91	51.1641567	4.1236611	13.760000228881836	2026-04-30 12:58:44
439729081	91	51.1640939	4.1234905	14	2026-04-30 12:58:45
